Plate,Well,tags,area_myosin_total,area_nuc_pos_myosin,area_nuclei_total,avg_nuclei_area,avg_nuclei_per_surface_myosin,big_nuclei,estimated_nuclei_in_big,fusion_area_myosin,fusion_index_myosin,length_myosin,length_myosin_per_nuclei,nb_compos_skeleton_myosin,nuclei_myosin_in_big,nuclei_myosin_positive,nuclei_myosin_without_big,nuclei_total,nuclei_without_big,percentage_nuc_pos_myosin,width_myosin,CPD_ID,Concentration,BATCH_ID,Deselected_fusion_area_myosin,Deselected_fusion_index_myosin,Status_fusion_area_myosin,Status_fusion_index_myosin,Bound_min_plateau1_fusion_area_myosin,Bound_max_plateau1_fusion_area_myosin,Bound_min_plateau2_fusion_area_myosin,Bound_max_plateau2_fusion_area_myosin,Bound_min_dip_fusion_area_myosin,Bound_max_dip_fusion_area_myosin,Bound_min_ec50_1_fusion_area_myosin,Bound_max_ec50_1_fusion_area_myosin,Bound_min_ec50_2_fusion_area_myosin,Bound_max_ec50_2_fusion_area_myosin,Bound_min_slope1_fusion_area_myosin,Bound_max_slope1_fusion_area_myosin,Bound_min_slope2_fusion_area_myosin,Bound_max_slope2_fusion_area_myosin,Bound_min_plateau1_fusion_index_myosin,Bound_max_plateau1_fusion_index_myosin,Bound_min_plateau2_fusion_index_myosin,Bound_max_plateau2_fusion_index_myosin,Bound_min_dip_fusion_index_myosin,Bound_max_dip_fusion_index_myosin,Bound_min_ec50_1_fusion_index_myosin,Bound_max_ec50_1_fusion_index_myosin,Bound_min_ec50_2_fusion_index_myosin,Bound_max_ec50_2_fusion_index_myosin,Bound_min_slope1_fusion_index_myosin,Bound_max_slope1_fusion_index_myosin,Bound_min_slope2_fusion_index_myosin,Bound_max_slope2_fusion_index_myosin,Fixed_Top_fusion_area_myosin,Fixed_Top_fusion_index_myosin,Data_Modified_fusion_area_myosin,Data_Modified_fusion_index_myosin
DM1-SC-D02,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,642064,118796,617040,128.388,0.159215,79,452,0.189857,0.159215,47243,246.968,92,324,772,448,4767,4315,16.0387,54.2587,Berberine Sulfate,3.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D02,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,382453,74672,662143,135.51,0.101251,95,484,0.11129,0.101251,29425,245.77,91,263,496,233,4826,4342,10.2354,51.4267,Berberine Sulfate,3.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D02,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,665438,132929,624664,131.15,0.193825,103,663,0.209836,0.193825,46138,200.208,90,487,934,447,4697,4034,19.5968,58.0301,Berberine Sulfate,3.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D03,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,589537,121135,576533,126.51,0.18007,26,129,0.210514,0.18007,50109,244.71,79,112,818,706,4546,4417,18.0463,47.3539,Berberine Sulfate,1.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D03,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,284648,59784,615172,130.18,0.0798333,50,241,0.0963374,0.0798333,25261,273.404,92,116,379,263,4695,4454,8.02702,45.0903,Berberine Sulfate,1.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D03,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,410969,82706,630479,131.967,0.105296,55,282,0.130776,0.105296,35292,283.929,115,143,503,360,4750,4468,10.5865,46.4217,Berberine Sulfate,1.00E-06,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D04,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,228409,42397,412968,111.934,0.0754773,9,39,0.0939689,0.0754773,20197,373.934,54,27,298,271,3666,3627,7.5586,33.9356,Berberine Sulfate,3.33E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D04,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,66580,13032,502137,117.251,0.018829,10,56,0.0256351,0.018829,6734,332.512,34,8,81,73,4272,4216,1.88424,29.8821,Berberine Sulfate,3.33E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D04,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,316541,60678,526855,118.033,0.0960892,9,39,0.114798,0.0960892,27240,265.755,74,17,428,411,4459,4420,9.61651,46.0505,Berberine Sulfate,3.33E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D05,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,461113,93886,594338,128.255,0.132587,17,108,0.155672,0.132587,44954,291.222,108,48,621,573,4618,4510,13.2817,41.0817,Berberine Sulfate,1.00E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D05,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,280507,59517,619372,131.92,0.0792683,26,123,0.0942083,0.0792683,27710,289.658,84,54,377,323,4675,4552,7.95106,40.2378,Berberine Sulfate,1.00E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D05,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,422841,92065,645270,134.336,0.124227,34,153,0.143778,0.124227,39306,267.757,93,91,592,501,4785,4632,12.4596,43.1124,Berberine Sulfate,1.00E-07,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D06,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,453691,95896,564326,128.01,0.140412,21,98,0.170056,0.140412,43720,285.884,103,70,617,547,4394,4296,14.0703,41.7741,Berberine Sulfate,3.33E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D06,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,378966,80691,600864,131.268,0.109219,20,87,0.133734,0.109219,37930,314.026,108,51,500,449,4568,4481,10.9486,39.527,Berberine Sulfate,3.33E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D06,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,379250,88731,617139,133.198,0.122767,43,200,0.142547,0.122767,37828,268.127,86,91,575,484,4610,4410,12.3361,39.8049,Berberine Sulfate,3.33E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D07,M12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,434391,83609,550211,124.566,0.128387,13,59,0.147418,0.128387,41800,296.313,89,34,582,548,4402,4343,12.8585,41.2114,Berberine Sulfate,1.67E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D07,D13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,223302,39958,571937,125.483,0.0578946,9,36,0.0691867,0.0578946,23075,342.775,81,23,267,244,4558,4522,5.79495,38.8037,Berberine Sulfate,1.67E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D07,I13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,581040,112543,579531,127.74,0.173106,10,45,0.193833,0.173106,54642,281.43,104,41,787,746,4528,4483,17.3276,42.5521,Berberine Sulfate,1.67E-08,S5440-01,False,False,=,=,-2.210397,2.210397,-2.210397,2.210397,-2.210397,2.210397,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.02927926410539,1.02927926410539,-1.02927926410539,1.02927926410539,-2.0351625,2.0351625,-2.0351625,2.0351625,-2.0351625,2.0351625,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.97141345536064,0.97141345536064,-0.97141345536064,0.97141345536064,Not Fixed,Not Fixed,False,False
DM1-SC-D01,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,581958,99638,555441,119.604,0.137493,41,210,0.179503,0.137493,39001,247.422,118,166,640,474,4617,4407,13.8102,59.6681,Salbutamol,1.00E-05,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D01,E13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,369940,70783,615092,123.003,0.0896894,54,297,0.114011,0.0896894,25869,231.405,109,189,453,264,4972,4675,9.01663,56.9571,Salbutamol,1.00E-05,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D01,J13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,548249,109064,595064,121.403,0.143399,63,327,0.182477,0.143399,37390,218.89,140,268,706,438,4863,4536,14.4307,58.6271,Salbutamol,1.00E-05,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D02,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,613779,110244,572721,117.355,0.157664,43,245,0.192405,0.157664,42304,219.652,114,235,772,537,4862,4617,15.8398,58.1651,Salbutamol,3.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D02,E13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,497967,97979,597047,121.813,0.12902,55,316,0.164141,0.12902,32358,207.28,105,249,631,382,4873,4557,12.9851,61.5175,Salbutamol,3.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D02,J13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,600884,120294,558262,119.558,0.169599,59,322,0.214985,0.169599,40107,203.68,114,289,797,508,4637,4315,17.0718,59.6953,Salbutamol,3.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D03,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,547778,94955,541267,114.12,0.142305,50,285,0.176241,0.142305,40269,245.103,136,249,671,422,4717,4432,14.3081,54.7402,Salbutamol,1.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D03,E13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,506204,102946,572433,122.875,0.14455,54,333,0.179558,0.14455,32767,197.885,102,273,675,402,4640,4307,14.529,61.9183,Salbutamol,1.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D03,J13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,556932,117860,541840,116.322,0.175017,56,352,0.217129,0.175017,36107,178.996,119,337,816,479,4626,4274,17.6067,61.8388,Salbutamol,1.00E-06,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D04,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,538286,87729,436058,109.94,0.148998,36,237,0.195387,0.148998,33703,234.564,97,161,601,440,3918,3681,14.9866,63.7091,Salbutamol,3.33E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D04,E13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,239808,39180,553807,111.414,0.0533051,46,270,0.0701965,0.0533051,16924,276.822,89,112,266,154,4946,4676,5.35337,56.3847,Salbutamol,3.33E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D04,J13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,474947,76341,463494,108.117,0.1151,37,198,0.163366,0.1151,34137,283.344,134,106,495,389,4261,4063,11.5806,56.1632,Salbutamol,3.33E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D05,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,780236,150942,573526,120.074,0.214571,61,369,0.259005,0.214571,49066,197.358,118,359,1042,683,4744,4375,21.5946,63.2098,Salbutamol,1.00E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D05,E13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,648173,132158,608110,123.284,0.180497,77,413,0.217549,0.180497,43400,198.03,112,366,890,524,4900,4487,18.189,59.8019,Salbutamol,1.00E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D05,J13,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,642904,136160,601393,123.119,0.186467,57,285,0.225387,0.186467,48017,209.398,134,273,916,643,4860,4575,18.7441,53.5969,Salbutamol,1.00E-07,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
DM1-SC-D06,N12,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,900230,179754,550557,123.023,0.263803,69,383,0.325737,0.263803,59427,202.158,102,372,1182,810,4438,4055,26.5938,60.5565,Salbutamol,3.33E-08,S5494-01,False,False,=,=,-3.4202385,3.4202385,-3.4202385,3.4202385,-3.4202385,3.4202385,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.44086683016143,1.44086683016143,-1.44086683016143,1.44086683016143,-2.7699315,2.7699315,-2.7699315,2.7699315,-2.7699315,2.7699315,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.18452936503004,1.18452936503004,-1.18452936503004,1.18452936503004,Not Fixed,Not Fixed,False,False
